[INFO] | Logging server started and listening for messages...
[INFO] | 2025-03-20 22:16:18.476 | INFO | main_window.py:setup_logging:79 | ✅ Logging initialized successfully.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.433 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:52.433 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:52.433 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:52.442 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:52.442 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:52.442 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:52.442 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:52.442 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:52.443 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:52.444 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:52.444 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:52.444 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:52.476 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:52.477 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:52.479 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:52.479 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:52.479 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:52.479 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.479 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:52.479 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:52.479 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:52.489 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:52.489 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:52.489 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:52.489 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:52.489 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:52.490 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:52.491 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:52.491 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:52.491 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:52.522 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:52.523 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:52.525 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:52.525 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:52.525 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:52.525 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.525 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:52.525 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:52.525 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:52.534 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:52.534 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:52.534 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:52.534 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:52.534 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:52.535 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:52.536 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:52.536 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:52.536 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:52.570 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:52.571 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:52.574 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:52.574 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:52.574 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:52.574 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.574 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:52.574 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:52.574 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:52.584 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:52.584 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:52.585 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:52.585 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:52.585 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:52.585 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:52.586 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:52.587 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:52.587 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:52.619 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:52.619 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:52.622 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:52.622 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:52.622 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:52.622 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.622 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:52.622 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:52.622 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:52.631 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:52.631 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:52.631 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:52.631 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:52.631 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:52.632 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:52.633 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:52.633 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:52.633 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:52.664 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:52.665 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:52.667 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:52.667 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:52.667 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:52.667 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.667 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:52.667 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:52.667 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:52.676 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:52.676 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:52.676 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:52.677 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:52.677 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:52.677 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:52.678 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:52.678 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:52.678 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:52.710 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:52.710 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:52.712 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:52.712 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:52.712 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:52.712 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.713 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:52.713 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:52.713 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:52.721 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:52.722 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:52.722 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:52.722 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:52.722 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:52.723 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:52.724 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:52.724 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:52.724 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:52.755 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:52.755 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:52.757 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:52.757 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:52.757 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:52.757 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.757 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:52.757 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:52.758 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:52.766 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:52.766 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:52.766 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:52.766 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:52.766 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:52.766 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:52.768 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:52.768 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:52.768 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:52.798 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:52.798 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:52.800 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:52.800 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:52.801 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:52.801 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.801 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:52.801 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:52.801 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:52.815 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:52.816 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:52.816 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:52.816 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:52.816 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:52.816 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:52.818 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:52.818 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:52.818 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:52.856 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:52.856 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:52.859 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:52.859 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:52.859 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:52.859 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.859 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:52.859 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:52.859 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:52.868 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:52.868 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:52.868 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:52.868 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:52.868 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:52.869 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:52.870 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:52.870 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:52.870 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:52.907 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:52.907 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:52.909 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:52.909 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:52.909 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:52.909 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.909 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:52.910 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:52.910 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:52.919 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:52.919 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:52.919 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:52.919 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:52.920 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:52.920 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:52.921 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
